"rep","stat"
423,-25.3105807917365
424,22.6698030947888
425,-27.168166373296
426,82.1610588525285
427,-47.9537846285599
428,119.372401704681
429,-7.6624598989068
430,105.881540159258
431,111.572040403494
432,4.68463850926559
433,-27.5369170267394
434,34.1253295122217
435,25.9761171589416
436,37.997766758502
437,62.8633219474442
438,-18.6983623963318
439,-82.8302621863633
440,-55.5574406666038
441,135.4053849902
442,-16.2258303005567
443,41.1929682641738
444,19.3829930359766
445,0.417023890352712
446,80.939935813119
447,26.4066531077919
448,66.1121885486859
449,-2.22887747562033
450,112.876792766518
451,46.9780433141886
452,112.572199306085
453,153.092952485619
454,31.3732499332204
455,-4.65138093987004
456,30.6659420207023
457,-59.91651171874
458,11.795533157211
459,25.1599749125156
460,73.1905686186363
461,5.28310702516914
462,1.8908057228844
463,53.9567695248031
464,-73.3789395555046
465,41.9081591051626
466,87.3753798581049
467,20.4353043475996
468,97.6050899884195
469,19.6222561937171
470,-27.2542583698268
471,54.8519104107355
472,1.92670706515655
473,-0.751283884729897
474,72.8114944171708
475,15.9540699418216
476,-5.22480987539244
477,-23.814991778952
478,-51.1499791800621
479,73.0489341141603
480,99.5860281939792
481,-46.0847057144249
482,17.6941010235308
483,24.4149874345555
484,105.494432848045
485,-6.83580031549037
486,-22.7772888275046
487,64.7546876629817
488,44.6210041871174
489,-6.59249007036392
490,-6.71582319144897
491,-78.6617981847379
492,50.769866121056
493,86.0289834781727
494,6.95080828423425
495,95.9286368158078
496,20.1130718346272
497,23.3554760037122
498,-31.484744199189
499,-40.639538586092
500,85.0086481502034
501,-9.39372899930542
502,6.72938185548407
503,78.3880343997329
504,95.877447470563
505,67.0317792395229
506,108.501592234455
507,66.5969336913484
508,105.6045063029
509,35.8925160095728
510,-33.7300516397319
511,21.2488486480933
512,43.0200421000672
513,21.7184779673478
514,57.0849479384119
515,88.0755010156905
516,92.34145094287
517,51.1457618570296
518,37.2800610972016
519,-2.10439279182317
520,112.638100489233
521,-0.554535467282111
522,39.7691266942996
523,43.3165762900394
524,119.049707035808
525,-0.909682365558396
526,-7.29877351357402
527,47.6500514409822
528,64.144306724688
529,69.7025469213203
530,15.9319567365698
531,16.6710091334257
532,-10.3000617979906
533,-54.707066323884
534,75.9115156422268
535,-16.2481089730647
536,78.0913392881458
537,-28.891456434377
538,65.6311173951213
539,19.1001999894033
540,29.0270000558809
541,16.1955710303935
542,38.0674855819954
543,46.9851396669526
544,66.0816147804676
545,82.7873263232943
546,66.1748822297728
547,-84.9588476471952
548,8.93655009835766
549,-22.7845016672564
550,82.4270363029761
551,68.4675115732309
552,57.2097717967178
553,89.2659043377557
554,17.2482794988401
555,-21.5755369829042
556,-60.7036440834496
557,117.960660606036
558,-22.1175178796325
559,39.2365338737376
560,45.5236726652312
561,1.71258218848094
562,15.4214155378402
563,-34.9503930449087
564,12.6310787391939
565,7.91567654990224
566,46.164912690612
567,36.3594055963385
568,-46.0783001774252
569,64.2434755333706
570,55.8850131568206
571,-42.3134999336058
572,65.4110129910064
573,-44.0588852359203
574,49.23680290793
575,88.23486895045
576,-40.2730405135897
577,10.1475937528085
578,-11.707194220069
579,16.5144320896288
580,1.88031377723516
581,108.944633043614
582,84.4069329242662
583,29.8538009243112
584,51.6569751963606
585,30.8758524977949
586,34.8208825365835
587,45.5705434745665
588,51.3394523333839
589,46.0030827759675
590,-1.51795083092059
591,41.4513534745769
592,11.5170539192336
593,-14.9485324594912
594,93.7027082671277
595,15.7304834160853
596,-17.4666443219237
597,71.5860835071555
598,43.9711740352671
599,32.3423484465748
600,80.3048673668413
601,63.9360158982613
602,46.3527994518836
603,66.468207037971
604,-71.5991698552533
605,-47.102647703158
606,75.6710390673861
607,-46.5419613723453
608,50.4088130113571
609,70.6398236711355
610,59.9743926343685
611,10.8502582918702
612,74.4929204965458
613,44.2917881658216
614,-40.6367644340006
615,70.8341018600909
616,30.2641321515867
617,66.5867096129491
618,2.13266290524466
619,61.1922887201904
620,27.9749306421354
621,118.538354720742
622,-22.43902988466
623,58.2569860493547
624,35.983077641744
625,-39.1078392348034
626,26.3551135092366
627,70.3377674906148
628,85.3068028137669
629,45.1828930066581
630,54.3415377131531
631,-37.3814494073339
632,84.1851682481186
633,39.0724896510937
634,60.4936073170709
635,-15.1079703467596
636,-6.45478181358135
637,66.6256881601862
638,1.1770104823384
639,3.75342205856005
640,90.5863640392391
641,79.5461988858013
642,13.0992375799275
643,85.9910160544028
644,39.9923524138222
645,-45.7586167192839
646,94.1835774808179
647,-12.2212668215657
648,-44.7472679561793
649,28.2816509527278
650,-87.8876091080761
651,0.405259478097454
652,31.22103254252
653,-35.113416823095
654,63.5022784795115
655,-0.358783086524215
656,57.8474159144058
657,14.3308393177099
658,97.4247516594466
659,-31.7052639524198
660,170.816346531241
661,60.6223496963993
662,-42.5318001267105
663,-9.92562457348382
664,192.932591165988
665,-11.9740822971225
666,48.7559742527285
667,33.2562367638977
668,126.574225924609
669,75.9837166148678
670,67.6228052065087
671,34.2113225620125
672,38.9679548875457
673,2.13088441653111
674,-49.405885343376
675,-13.2388631843499
676,41.0054489447789
677,89.4747732579466
678,-39.9425468959027
679,-36.4355038656479
680,-25.3367798434252
681,-6.42605099077316
682,40.1098354118645
683,5.67373925553644
684,-55.6146137184816
685,80.2901330670952
686,67.2847067215232
687,20.030073765973
688,40.3333149309633
689,71.0774927249889
690,73.2027304076608
691,55.3098330977179
692,25.2601477354666
693,-9.55934801212899
694,-41.3629007301795
695,171.838023398879
696,14.0604233460613
697,50.7600925249647
698,77.9915999274756
699,-13.0061377669716
700,58.6341717552994
701,-2.9536449433432
702,23.6980445580606
703,-56.3844145388302
704,-82.4895728733392
705,21.2898645973669
706,38.0618329804708
707,31.9685544406107
708,-16.2531942219392
709,48.5626587239774
710,-53.5590646025282
711,52.4420665313985
712,61.820303078605
713,13.4374663064598
714,3.96498423658873
715,52.1001026346868
716,91.4558335837753
717,33.5767064195306
718,77.0813535030668
719,31.0024963179636
720,61.3433731575881
721,106.581110685225
722,-41.5512541005811
723,123.973241477747
724,34.5413795084744
725,77.1895801483851
726,-3.44611618965326
727,48.1439788864446
728,-36.7845619193623
729,57.7901477043784
730,70.4650676705188
731,109.103692237012
732,37.7259532613462
733,42.7898605194599
734,-6.88998421212785
735,15.2120702924954
736,19.4509646977919
737,66.7532421372148
738,52.3571335552584
739,4.80216858308147
740,20.9811077195009
741,-40.0203458121375
742,-22.1935811014798
743,88.0422124031502
744,124.3629532386
745,-59.512538272287
746,8.34117129565535
747,13.0872994488802
748,44.6851953399978
749,-13.8014673090674
750,17.0746606233431
751,4.48357603118091
752,26.3408785924081
753,97.9321177867299
754,-26.0280067975213
755,-24.2224129190333
756,106.98109583177
757,120.239843181453
758,19.0695513518808
759,9.30165053724625
760,-3.09884882453444
761,7.56374105827285
762,81.5614875527328
763,-38.4087070676194
764,77.7142932769592
765,25.4970313986167
766,67.8505130262355
767,150.831790482974
768,50.2302013489512
769,57.8818317346203
770,50.290054807208
771,25.5400291404994
772,70.7904385128474
773,67.7806429903102
774,47.4316606366305
775,39.6228750693768
776,24.3237014028963
777,-23.4399711236807
778,21.7705755623416
779,-39.5029815746992
780,71.3330191075054
781,-7.59011288925588
782,-38.1958734580544
783,28.9976383105642
784,24.016686591125
785,65.1245050499964
786,24.1731526181273
787,67.1750522934697
788,18.9436305301318
789,22.8841093607906
790,40.1260697677504
791,34.9554562890972
792,105.576156875238
793,86.0022571251042
794,-23.9499465560817
795,-11.8032280881916
796,74.490586150081
797,-38.4262122590289
798,84.873470671042
799,6.71101891119479
800,72.3038238755556
801,88.6943253060246
802,67.5376814659419
803,84.0583804931491
804,36.1230966278305
805,141.436395363409
806,44.4754900629057
807,87.7594402576742
808,54.6853238241073
809,47.4818283160092
810,56.0780439285855
811,9.71701819062908
812,16.6907522892768
813,8.3657925571243
814,95.8233368745265
815,50.6116474532003
816,33.4692220795039
817,44.3407468584806
818,-28.6688712267175
819,66.5687884938476
820,-13.3596510027812
821,-3.36079294219862
822,77.7606918131868
823,-34.2679588924891
824,38.6188824461918
825,40.2843976513896
826,46.2005923448128
827,79.6655073938007
828,14.839086463966
829,42.5301166166184
830,-21.5262300091631
831,-0.710327492126555
832,97.2515196743066
833,-67.3574551506686
834,-8.98495811167052
835,-19.0312538501811
836,9.42496347400576
837,24.6067991434045
838,42.2669655432453
839,17.1834031476793
840,80.728080485177
841,47.2965989161068
842,7.08167449233927
843,46.7745649743513
844,28.78140850016
845,125.099386448216
846,-20.5877956087511
847,-8.85868471416455
848,-65.5811463447875
849,-27.1659295153862
850,-2.74227354294032
851,68.5117920474824
852,104.049830042208
853,46.3999349679923
854,31.5873842850856
855,121.013513425315
856,36.7153383981704
857,34.425737734561
858,11.5744340850296
859,54.5392056081683
860,42.045997550262
861,51.7048356397344
862,14.2608897553237
863,53.7598590996363
864,60.6890717722155
865,80.010588510477
866,-56.8775277512642
867,94.7172372586595
868,148.105737513654
869,-25.8009014959099
870,9.89991221964174
871,11.8698594487301
872,27.824748452429
873,-12.0187206664386
874,-8.26709932045385
875,34.2249573395643
876,29.531069768408
877,7.63558542770501
878,34.8822691334719
879,152.684992116581
880,71.9460370141257
881,37.5160188921346
882,30.2600946414607
883,31.7849546843852
884,-5.39883701705591
885,46.3313689402489
886,1.82944363014885
887,67.3937574068757
888,75.8689030312008
889,132.909698609891
890,1.09960429457458
891,-20.4192146555731
892,153.298094052086
893,-12.9799727055545
894,54.3673160286353
895,-14.4354291646854
896,140.700174274102
897,-6.9323565953017
898,-34.373828969533
899,53.9369062719543
900,-9.33834867327711
901,-17.8670053440324
902,56.4689847867194
903,4.41309470180042
904,60.2151974395481
905,-7.06494693753461
906,-17.5940108083263
907,61.5725228150059
908,-10.1907910826169
909,-101.666393208781
910,-85.3513474086646
911,122.03361466382
912,49.8052619009063
913,-19.5341029124219
914,24.0880226724323
915,-73.4022133236183
916,13.2577092103199
917,44.4605292777241
918,-38.4939028532792
919,77.1830691305391
920,1.32237141030044
921,84.7658995392469
922,-9.60863215055671
923,131.907660663845
924,-9.37697963402169
925,22.0207189008784
926,43.995791006657
927,82.2075203978809
928,92.205460468864
929,-18.3443960661997
930,35.71127484889
931,36.96605320764
932,-78.1765240934615
933,73.358519862833
934,93.2065367575782
935,-36.0505413957814
936,29.9293818792619
937,60.4830616047009
938,6.01621419570223
939,-13.3314004349177
940,108.68816687869
941,-44.6732109985129
942,33.7938888813351
943,84.9562061851464
944,60.0754535382567
945,-24.8860954428597
946,-53.2494136832725
947,40.877935099257
948,39.1111948686059
949,19.924919610328
950,96.5782511914379
951,33.2414510676269
952,11.6347043701758
953,4.00497360182676
954,4.14260408018654
955,133.850971624348
956,-26.0005886283172
957,40.4894454868216
958,30.6134034349674
959,74.8428459183914
960,38.1615968423706
961,69.755692111606
962,-33.7896804502282
963,3.16232808810117
964,46.6288919560589
965,-64.14564096549
966,92.5346397914844
967,-1.16754277905968
968,66.4441121807757
969,-85.6376011894335
970,-15.2217187633536
971,-34.0548533312655
972,0.711955462710839
973,85.540283376884
974,17.8901315151206
975,-32.6065496712563
976,-60.453381316734
977,56.0459690091886
978,-46.302556797233
979,26.7116787000655
980,44.6182122245451
981,-14.2420750245594
982,50.9362099125588
983,106.301043482223
984,-4.85213030679113
985,-41.403601801201
986,64.6011839554467
987,8.959961859012
988,-9.97493557027829
989,-40.2321284724294
990,50.3837371606156
991,43.6381727586103
992,47.1067025114186
993,13.5124226830348
994,55.8202201955495
995,-18.17366976547
996,-3.41180917497557
997,36.4740431912033
998,127.717071452111
999,44.7578475621906
1000,31.0068184786744
